OBJECTID,PUDNAME,SPDNAME,TYPE,BASE_ZONE,OVERLAY,PROJ_NUMB,ORDINANCE,ORD_DATE,CHANG_DATE,ZONE,URL,DESCRIPTION,Shape__Area,Shape__Length
1281, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,241498.56640625,2466.77797720763
1282, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,242689.10546875,2591.53055909835
1283, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,52280.83984375,1062.38420013654
1284, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,4744.8837890625,301.536215789661
1285, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,200423.740234375,2280.01723610207
1286, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,5159.92578125,350.408778286054
1287, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,90103.9658203125,1384.22425314188
1288, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,394923.004882813,4763.43074833527
1289, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,71746.7041015625,1334.20903162739
1290, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,385704.692382813,3862.9098926321
1291, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,35513.3828125,778.922459299146
1292, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,414322.461914063,3933.10334271975
1293, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,336822.575195313,2985.10101453359
1294, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,39513.67578125,919.167464104162
1295, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,272488.370117188,2518.07388898107
1296, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,206443.370117188,2169.43519833445
1297, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,142676.440429688,1555.69004531065
1298, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,396073.6015625,3804.87068379493
1299, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,469605.760742188,4402.96611372045
1300, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,165393.904296875,2023.07161771983
1301, , ,R,R-1,EA-4, , ,,01/17/2012,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,1135325.21777344,6376.63302119132
1302, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,166850.110351563,2010.79667124878
1303, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,117869.78515625,1457.95879987905
1304, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,262319.598632813,2539.89052841493
1305, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,157380.950195313,2064.2796391952
1306, , ,R,R-1,EA-4, , ,,,R-1-EA-4,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,101716.715820313,2056.80039551374
1307, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,175784.986328125,1946.98420500136
1308, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,175831.762695313,2045.99153845862
1309, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,178791.612304688,1800.46256156173
1310, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,178823.1953125,2092.62238234471
1311, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,178972.71484375,1807.21020731315
1312, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,178995.911132813,2089.61077302022
1313, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,179141.171875,2146.61152504311
1314, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,179306.361328125,2143.78102730648
1315, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,179566.499023438,2100.14795628345
1316, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,179631.487304688,2103.94054967251
1317, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,179711.265625,2171.56234183839
1318, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,179912.108398438,1952.70250011565
1319, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,180417.6171875,1877.832150494
1320, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,180455.884765625,2162.73704741345
1321, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,180485.169921875,1714.13795761742
1322, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,180598.248046875,1826.50075963633
1323, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,180659.770507813,2074.36771533671
1324, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,180843.15234375,1891.75170430646
1325, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,184219.545898438,2189.95387461634
1326, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,184286.580078125,3185.13876941586
1327, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19004.51953125,600.664437624639
1328, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19058.6650390625,587.325732481563
1329, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19129.36328125,601.802835846931
1330, , ,R,R-1A, , , ,,,R-1A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-iii&frames=on,Single-Unit or Duplex Dwelling Zone,19137.982421875,593.00596729711
1331, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,23607.373046875,657.858995412263
1332, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,23608.96484375,658.60186478695
1333, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,24693.3115234375,728.15088418395
1334, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,25001.6953125,651.438574659979
1335, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,25401.919921875,650.255854952313
1336, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,25807.595703125,814.764763608762
1337, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,26119.9287109375,653.886906610823
1338, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,26329.7578125,654.660506587998
1339, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,27584.96875,658.886976483601
1340, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,29137.9501953125,792.911283339615
1341, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,29858.7470703125,753.474828150823
1342, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,30659.123046875,700.562451301768
1343, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,30798.833984375,737.024561429679
1344, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,31577.1298828125,793.155095169905
1345, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,32352.0419921875,848.458323029525
1346, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,33807.322265625,773.08556633469
1347, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,38016.6064453125,796.835072163093
1348, ,Alhambra Corridor,C,C-2,SPD, , ,,,C-2-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,23416.1845703125,655.456769710684
1349, ,Central City,C,C-2,SPD,LR16-006,2018-0012,04/19/2018,06/06/2018,C-2-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,14743.888671875,506.656167028542
1350, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,72365.5185546875,1436.9826560584
1351, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,72374.966796875,1442.94652084391
1352, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,72437.6396484375,1448.83700243867
1353, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,72450.2724609375,1442.59489256798
1354, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,72492.7548828125,1444.28921621876
1355, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,618317.721679688,4786.93959932063
1356, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,640193.4921875,7635.25064128822
1357, , ,R,R-1, , , ,,,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,640572.176757813,6105.23941612829
1358, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,38083.0048828125,780.954066571619
1359, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,39404.560546875,968.885702025005
1360, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,39535.3525390625,846.240654001137
1361, , ,R,R-3, , , ,,,R-3,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_208-iii&frames=on,Multi-Unit Dwelling Zone,39663.4404296875,822.078021646074
1362, , ,I,M-2,R, , ,,,M-2S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-iii&frames=on,Heavy Industrial Zone,831530.833984375,4952.45112581179
1363, , ,I,M-2,R, , ,,,M-2S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-iii&frames=on,Heavy Industrial Zone,426910.024414063,2612.34750799968
1364, , ,I,M-2,R, , ,,,M-2S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-iii&frames=on,Heavy Industrial Zone,16847.15625,1547.88885248881
1365, , ,I,M-1,R,GP 2030,2009-047,10/27/2009,01/01/2010,M-1S-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_220-i&frames=on,Light Industrial Zone,4057.7783203125,562.905043345557
1366, , ,C,OB,SWR,GP 2030,2009-047,10/27/2009,01/01/2010,OB-SWR,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-i&frames=on,Low-Rise Mixed-Use Zone,192000.342773438,1827.46545798793
1367, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,434371.291015625,2642.9490747105
1368,NATOMAS CROSSING, ,C,EC,PUD,P01-028,2002-024,06/25/2002,,EC-50-PUD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-iv&frames=on,Employment Center Zone,1434190.57617188,5118.84759847546
1369, , ,C,C-2,R,P08-087,2009-023,05/05/2009,09/22/2009,C-2-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,16233.359375,599.855470872523
1370, , ,C,C-1,R,P01-005,2004-014,04/18/2004,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,77821.669921875,1322.51398752751
1371, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,131780.9453125,1494.96227053913
1372, , ,C,C-2, ,GP 2030,2010-034,10/19/2010,12/28/2010,C-2,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,151727.678710938,1868.63668614392
1373, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,12278.935546875,436.22004690211
1374, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,13499.41796875,483.917596748566
1375, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,35156.3525390625,818.111903326323
1376, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,99124.0458984375,1363.53330751558
1377, ,Central City,C,C-1,SPD,LR16-006,2018-0012,04/19/2018,06/06/2018,C-1-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,304349.265625,2459.50178874452
1378, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,4771.533203125,283.737899547652
1379, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,8957.0712890625,375.781153199279
1380, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,15595.970703125,583.826109384472
1381, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,11632.880859375,430.92373975197
1382, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,35489.9931640625,771.014574022712
1383, , ,C,C-1,R, , ,,,C-1-R,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,62050.2109375,1237.06821133955
1384, ,Broadway/Stockton,C,C-1,SPD, , ,,,C-1-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,16342.927734375,533.221573340482
1385, ,Broadway/Stockton,C,C-1,SPD, , ,,,C-1-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,33635.36328125,863.90310198777
1386, ,Broadway/Stockton,C,C-1,SPD, , ,,,C-1-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,8624.46484375,364.354135023541
1387, ,Broadway/Stockton,C,C-1,SPD, , ,,,C-1-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,14971.53515625,554.93453688982
1388, ,Broadway/Stockton,C,C-1,SPD, , ,,,C-1-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,13906.5771484375,529.25570271963
1389, ,Broadway/Stockton,C,C-1,SPD, , ,,,C-1-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vi&frames=on,Limited Commercial Zone,12800.748046875,505.912629038662
1390, ,Central City,C,C-2,SPD,LR16-006,2018-0012,04/19/2018,06/06/2018,C-2-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,11082.763671875,496.894872909163
1391, ,Central City,C,C-2,SPD,LR16-006,2018-0012,04/19/2018,06/06/2018,C-2-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,55429.962890625,991.269912123234
1392, ,Alhambra Corridor,C,C-2,SPD, , ,,,C-2-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,27353.0703125,661.629556517797
1393, ,Alhambra Corridor,C,C-2,SPD, , ,,,C-2-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,8137.4140625,370.447153764907
1394, ,Central City,C,C-2,SPD,LR16-006,2018-0012,04/19/2018,06/06/2018,C-2-SPD,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_216-vii&frames=on,General Commercial Zone,11093.275390625,501.211851205911
1395, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,14562.8330078125,475.432884567664
1396, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,17723.7470703125,817.894562069131
1397, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,2316460.5390625,8347.77753308506
1398, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,1155574.86035156,6618.19590968765
1399, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,4422.6005859375,390.992106360461
1400, , ,R,R-1, ,P09-041,2010-025,08/31/2010,09/08/2011,R-1,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_204-ii&frames=on,Single-Unit Dwelling Zone,105947.953125,1562.29457889153
1401, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,165322.987304688,2019.56432635144
1402, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,8428.89453125,397.97425490687
1403, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,272022.236328125,2106.83819448183
1404, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,483593.317382813,9202.86513664245
1405, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,80519.236328125,1466.5911189072
1406, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,109449.674804688,1695.41239306481
1407, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,19687.2724609375,624.472647096835
1408, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,12762.412109375,555.611101401486
1409, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,1665871.7890625,5084.85109415475
1410, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,345584.274414063,2433.35620413401
1411, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,50896.26953125,907.156943162398
1412, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,307570.90234375,2723.18318166022
1413, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,1891636.55664063,6884.13587064833
1414, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,134512.138671875,1520.58031448046
1415, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,19174.8564453125,563.000205934279
1416, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,134196.361328125,1490.71120304884
1417, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,580257.959960938,3499.07376752285
1418, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,32469.0009765625,711.098984718056
1419, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,2319648.04785156,14743.5846545153
1420, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,322902.181640625,2476.72044776482
1421, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,192041.147460938,3743.04933795034
1422, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,11291.96484375,1182.20215755561
1423, , ,O,A, ,P99-009, ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,31145.9833984375,2059.6084448544
1424, , ,O,A, , , ,,,A,http://www.qcode.us/codes/sacramento/view.php?topic=17-ii-17_200-i&frames=on,Agricultural Zone,59705.7861328125,1195.70597267764
